RELATORIO COMPLETO SISTEMA
Numero Refatoracoes em Metodos e Nao Metodos:,207
Numero Refatoracoes relacionadas a operacoes em Metodos:,82
Numero Refatoracoes relacionadas a rename em Metodos:,20
Numero Metodos Smell Commit Inicial:,325
Numero Metodos NOT Smell Commit Inicial:,665
METODO LONGO
True Negative,615.0
False Negative = ,52.0
False Positive (A) = ,19.0
False Positive (V) = ,48.0
False Positive (X) = ,19.0
False Positive (R) = ,18.0
False Positive (D) = ,14.0
True Positive  (A) = ,2.0
True Positive  (V) = ,6.0
True Positive (X) = ,2.0
True Positive (R) = ,2.0
True Positive (D) = ,2.0
Precision (A) = ,0.0952381
Precision (V) = ,0.11111111
Precision (X) = ,0.0952381
Precision (R) = ,0.1
Precision (D) = ,0.125
Recall (A) = ,0.037037037
Recall (V) = ,0.10344828
Recall (X) = ,0.037037037
Recall (R) = ,0.037037037
Recall (D) = ,0.037037037
F-measure (A) = ,0.053333335
F-measure (V) = ,0.107142866
F-measure (X) = ,0.053333335
F-measure (R) = ,0.054054055
F-measure (D) = ,0.057142854
Acuracia (A) = ,0.8968023
Acuracia (V) = ,0.86130375
Acuracia (X) = ,0.8968023
Acuracia (R) = ,0.8981077
Acuracia (D) = ,0.9033675

MUITOS DESVIOS
True Negative,616.0
False Negative = ,51.0
False Positive (A) = ,40.0
False Positive (V) = ,65.0
False Positive (X) = ,40.0
False Positive (R) = ,28.0
False Positive (D) = ,14.0
True Positive  (A) = ,1.0
True Positive  (V) = ,2.0
True Positive (X) = ,1.0
True Positive (R) = ,1.0
True Positive (D) = ,0.0
Precision (A) = ,0.024390243
Precision (V) = ,0.029850746
Precision (X) = ,0.024390243
Precision (R) = ,0.03448276
Precision (D) = ,0.0
Recall (A) = ,0.01923077
Recall (V) = ,0.03773585
Recall (X) = ,0.01923077
Recall (R) = ,0.01923077
Recall (D) = ,0.0
F-measure (A) = ,0.021505378
F-measure (V) = ,0.033333335
F-measure (X) = ,0.021505378
F-measure (R) = ,0.024691358
F-measure (D) = ,0.0
Acuracia (A) = ,0.8714689
Acuracia (V) = ,0.84196186
Acuracia (X) = ,0.8714689
Acuracia (R) = ,0.8864943
Acuracia (D) = ,0.9045521

ALTO ACOPLAMENTO EFFERENT
True Negative,616.0
False Negative = ,51.0
False Positive (A) = ,34.0
False Positive (V) = ,70.0
False Positive (X) = ,34.0
False Positive (R) = ,25.0
False Positive (D) = ,22.0
True Positive  (A) = ,1.0
True Positive  (V) = ,5.0
True Positive (X) = ,1.0
True Positive (R) = ,0.0
True Positive (D) = ,2.0
Precision (A) = ,0.028571429
Precision (V) = ,0.06666667
Precision (X) = ,0.028571429
Precision (R) = ,0.0
Precision (D) = ,0.083333336
Recall (A) = ,0.01923077
Recall (V) = ,0.08928572
Recall (X) = ,0.01923077
Recall (R) = ,0.0
Recall (D) = ,0.03773585
F-measure (A) = ,0.022988506
F-measure (V) = ,0.07633588
F-measure (X) = ,0.022988506
F-measure (R) = ,0.0
F-measure (D) = ,0.051948052
Acuracia (A) = ,0.8789174
Acuracia (V) = ,0.83692724
Acuracia (X) = ,0.8789174
Acuracia (R) = ,0.89017344
Acuracia (D) = ,0.894356

MUITOS PARAMETROS
True Negative,665.0
False Negative = ,0.0
False Positive (A) = ,40.0
False Positive (V) = ,128.0
False Positive (X) = ,40.0
False Positive (R) = ,14.0
False Positive (D) = ,16.0
True Positive  (A) = ,0.0
True Positive  (V) = ,1.0
True Positive (X) = ,0.0
True Positive (R) = ,0.0
True Positive (D) = ,0.0
Precision (A) = ,0.0
Precision (V) = ,0.007751938
Precision (X) = ,0.0
Precision (R) = ,0.0
Precision (D) = ,0.0
Recall (A) = ,0.0
Recall (V) = ,1.0
Recall (X) = ,0.0
Recall (R) = ,0.0
Recall (D) = ,0.0
F-measure (A) = ,0.0
F-measure (V) = ,0.015384615
F-measure (X) = ,0.0
F-measure (R) = ,0.0
F-measure (D) = ,0.0
Acuracia (A) = ,0.9432624
Acuracia (V) = ,0.83879095
Acuracia (X) = ,0.9432624
Acuracia (R) = ,0.97938144
Acuracia (D) = ,0.97650516

