RELATORIO COMPLETO SISTEMA
Numero Refatoracoes em Metodos e Nao Metodos:,1210
Numero Refatoracoes relacionadas a operacoes em Metodos:,83
Numero Refatoracoes relacionadas a rename em Metodos:,143
Numero Metodos Smell Commit Inicial:,66
Numero Metodos NOT Smell Commit Inicial:,312
METODO LONGO
True Negative,296.0
False Negative = ,20.0
False Positive (A) = ,0.0
False Positive (V) = ,9.0
False Positive (X) = ,9.0
False Positive (R) = ,1.0
False Positive (D) = ,2.0
True Positive  (A) = ,0.0
True Positive  (V) = ,1.0
True Positive (X) = ,0.0
True Positive (R) = ,0.0
True Positive (D) = ,0.0
Precision (A) = ,0.0
Precision (V) = ,0.1
Precision (X) = ,0.0
Precision (R) = ,0.0
Precision (D) = ,0.0
Recall (A) = ,0.0
Recall (V) = ,0.04761905
Recall (X) = ,0.0
Recall (R) = ,0.0
Recall (D) = ,0.0
F-measure (A) = ,0.0
F-measure (V) = ,0.06451613
F-measure (X) = ,0.0
F-measure (R) = ,0.0
F-measure (D) = ,0.0
Acuracia (A) = ,0.93670887
Acuracia (V) = ,0.9110429
Acuracia (X) = ,0.9107692
Acuracia (R) = ,0.93375397
Acuracia (D) = ,0.9308176

MUITOS DESVIOS
True Negative,297.0
False Negative = ,17.0
False Positive (A) = ,1.0
False Positive (V) = ,16.0
False Positive (X) = ,2.0
False Positive (R) = ,1.0
False Positive (D) = ,2.0
True Positive  (A) = ,0.0
True Positive  (V) = ,0.0
True Positive (X) = ,0.0
True Positive (R) = ,0.0
True Positive (D) = ,0.0
Precision (A) = ,0.0
Precision (V) = ,0.0
Precision (X) = ,0.0
Precision (R) = ,0.0
Precision (D) = ,0.0
Recall (A) = ,0.0
Recall (V) = ,0.0
Recall (X) = ,0.0
Recall (R) = ,0.0
Recall (D) = ,0.0
F-measure (A) = ,0.0
F-measure (V) = ,0.0
F-measure (X) = ,0.0
F-measure (R) = ,0.0
F-measure (D) = ,0.0
Acuracia (A) = ,0.94285715
Acuracia (V) = ,0.9
Acuracia (X) = ,0.9398734
Acuracia (R) = ,0.94285715
Acuracia (D) = ,0.9398734

ALTO ACOPLAMENTO EFFERENT
True Negative,297.0
False Negative = ,17.0
False Positive (A) = ,0.0
False Positive (V) = ,4.0
False Positive (X) = ,11.0
False Positive (R) = ,0.0
False Positive (D) = ,0.0
True Positive  (A) = ,0.0
True Positive  (V) = ,0.0
True Positive (X) = ,0.0
True Positive (R) = ,0.0
True Positive (D) = ,0.0
Precision (A) = ,0.0
Precision (V) = ,0.0
Precision (X) = ,0.0
Precision (R) = ,0.0
Precision (D) = ,0.0
Recall (A) = ,0.0
Recall (V) = ,0.0
Recall (X) = ,0.0
Recall (R) = ,0.0
Recall (D) = ,0.0
F-measure (A) = ,0.0
F-measure (V) = ,0.0
F-measure (X) = ,0.0
F-measure (R) = ,0.0
F-measure (D) = ,0.0
Acuracia (A) = ,0.94585985
Acuracia (V) = ,0.9339623
Acuracia (X) = ,0.91384614
Acuracia (R) = ,0.94585985
Acuracia (D) = ,0.94585985

MUITOS PARAMETROS
True Negative,312.0
False Negative = ,0.0
False Positive (A) = ,2.0
False Positive (V) = ,13.0
False Positive (X) = ,6.0
False Positive (R) = ,2.0
False Positive (D) = ,0.0
True Positive  (A) = ,0.0
True Positive  (V) = ,0.0
True Positive (X) = ,0.0
True Positive (R) = ,0.0
True Positive (D) = ,0.0
Precision (A) = ,0.0
Precision (V) = ,0.0
Precision (X) = ,0.0
Precision (R) = ,0.0
Precision (D) = ,0.0
Recall (A) = ,0.0
Recall (V) = ,0.0
Recall (X) = ,0.0
Recall (R) = ,0.0
Recall (D) = ,0.0
F-measure (A) = ,0.0
F-measure (V) = ,0.0
F-measure (X) = ,0.0
F-measure (R) = ,0.0
F-measure (D) = ,0.0
Acuracia (A) = ,0.9936306
Acuracia (V) = ,0.96
Acuracia (X) = ,0.9811321
Acuracia (R) = ,0.9936306
Acuracia (D) = ,1.0

