Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
com.zegoggles.smssync.contacts.ContactAccessorPre20,getGroupContactIds,Muitos Parametros,3,1,3,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupQueryBuilder,groupSelection,Muitos Parametros,8,4,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.XOAuthConsumer,characters,Muitos Parametros,5,3,3,3,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.utils.ListPreferenceHelper,initListPreference,Muitos Desvios,29,8,0,3,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.Attachment,encodeRFC2231,Muitos Parametros,10,2,3,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupItemsFetcher,performQuery,Alto Acoplamento Efferent,15,5,6,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTask,handleAuthError,Muitos Parametros,25,5,8,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.Preferences,isFirstUse,Muitos Desvios,9,3,2,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupItemsFetcherTest,mockMostRecentTimestampForType,Alto Acoplamento Efferent,7,1,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.contacts.ContactAccessorPre20,getGroups,Muitos Parametros,3,1,4,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.Preferences,getDefaultType,Muitos Desvios,10,3,7,3,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.PersonLookup,lookupPerson,Muitos Desvios,21,7,9,1,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupQueryBuilder,groupSelection,Alto Acoplamento Efferent,8,4,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.OAuth2Client,getUsernameFromContacts,Metodo Longo,28,5,9,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.utils.AppLog,readLog,Metodo Longo,28,8,9,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,onClick,Alto Acoplamento Efferent,3,3,7,2,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageConverter,markAsSeen,Muitos Parametros,18,6,3,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,onCreate,Muitos Desvios,10,3,5,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.donation.DonationActivity,onBillingSetupFinished,Metodo Longo,14,2,9,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.XOAuthConsumer,getUsernameFromContacts,Muitos Desvios,23,5,9,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.HeaderGenerator,setHeaders,Metodo Longo,21,4,7,7,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.StatusPreference,onClick,Alto Acoplamento Efferent,25,8,8,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsBackupService,checkConnectivity,Muitos Desvios,13,8,5,1,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupJobsTest,verifyJobScheduled,Muitos Desvios,20,3,5,3,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.RestoreTask,handleAuthError,Muitos Desvios,24,5,9,3,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,onClick,Alto Acoplamento Efferent,4,1,8,2,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.calendar.CalendarAccessorPost40,addEntry,Metodo Longo,22,3,10,5,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.Attachment,encodeRFC2231value,Muitos Desvios,26,6,7,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,getStoreUriForLogging,Muitos Desvios,16,4,4,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,getFolder,Muitos Parametros,10,3,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsBackupService,backupStateChanged,Metodo Longo,20,7,1,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,summarizeAutoBackupSettings,Alto Acoplamento Efferent,20,5,7,0,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTask,skip,Alto Acoplamento Efferent,8,2,6,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupCursors,next,Metodo Longo,14,4,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.RestoreTask,importMessage,Muitos Desvios,31,8,11,1,"[A, R, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.RestoreTask,transition,Muitos Parametros,3,1,4,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.tasks.MigrateOAuth1TokenTask,doInBackground,Metodo Longo,15,3,8,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,getTrustedSocketFactory,Alto Acoplamento Efferent,11,3,7,2,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,search,Muitos Desvios,6,9,5,0,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageGenerator,messageFromMapSms,Muitos Desvios,28,5,14,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTask,fetchAndBackupItems,Alto Acoplamento Efferent,38,8,13,1,"[A, R, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.StatusPreference,backupStateChanged,Muitos Desvios,23,7,6,1,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsRestoreService,handleIntent,Alto Acoplamento Efferent,18,5,12,1,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.Preferences,shouldShowAboutDialog,Muitos Desvios,18,3,7,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,setupStrictMode,Muitos Desvios,5,3,2,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.donation.DonationActivity,showSelectDialog,Metodo Longo,51,5,0,1,"[A, R, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.AlarmManagerDriverTest,getValidator,Metodo Longo,14,1,0,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,getFolder,Alto Acoplamento Efferent,10,3,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.CallFormatter,formatForCalendar,Muitos Parametros,8,2,4,3,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageGenerator,messageFromMapCallLog,Muitos Desvios,40,11,15,1,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.ServiceBase,appLog,Muitos Desvios,9,3,5,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.RestoreTask,importCallLog,Muitos Desvios,11,5,7,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupQueryBuilder,getQueryForMMS,Alto Acoplamento Efferent,7,2,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,performAction,Muitos Desvios,14,4,5,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageGenerator,includePersonInBackup,Muitos Desvios,5,3,5,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,onAccountSelected,Metodo Longo,17,1,0,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,createAndOpenFolder,Muitos Desvios,15,3,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.App,onChange,Muitos Parametros,3,1,3,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.donation.DonationActivity,checkUserHasDonated,Metodo Longo,37,1,0,2,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupCursors,close,Muitos Desvios,10,3,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,handleAccountManagerAuth,Metodo Longo,14,4,4,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.donation.DonationActivity,onBillingSetupFinished,Alto Acoplamento Efferent,14,2,9,1,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.OAuth2Token,fromJSON,Metodo Longo,15,3,7,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,onActivityResult,Metodo Longo,45,13,10,3,"[A, R, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.OAuth2Client,getUsernameFromContacts,Alto Acoplamento Efferent,28,5,9,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.DataTypePreferences,setMaxSyncedDate,Muitos Parametros,3,1,4,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.donation.DonationActivity,userHasDonated,Muitos Desvios,10,4,4,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.compat.GooglePlayServices,isAvailable,Alto Acoplamento Efferent,33,6,7,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.AlarmManagerDriver,schedule,Muitos Desvios,15,3,7,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageGeneratorTest,mockCalllogMessage,Muitos Parametros,7,1,6,3,"[A, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,onCreateDialog,Metodo Longo,125,5,0,1,"[A, R, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,shouldOverrideUrlLoading,Muitos Parametros,4,3,10,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,onClick,Muitos Parametros,4,1,8,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupQueryBuilder,getQueryForMMS,Muitos Parametros,7,2,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsJobService,onStartJob,Metodo Longo,23,6,7,1,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageGenerator,messageFromMapMms,Metodo Longo,39,7,14,1,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.ServiceBase,onCreate,Muitos Desvios,14,3,7,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.HeaderGenerator,setHeaders,Alto Acoplamento Efferent,21,4,7,7,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageGenerator,getSubject,Muitos Parametros,3,2,5,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.contacts.ContactAccessorPost20,getGroups,Alto Acoplamento Efferent,10,3,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTask,doInBackground,Muitos Desvios,10,4,3,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.calendar.CalendarAccessorPost40,getCalendars,Alto Acoplamento Efferent,23,5,8,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTaskTest,shouldHandleAuthErrorAndTokenCouldBeRefreshed,Metodo Longo,15,1,5,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.StatusPreference,finishedBackup,Muitos Desvios,16,4,5,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.BackupManagerWrapper,available,Muitos Desvios,12,3,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.StatusPreference,setViewAttributes,Muitos Desvios,25,6,4,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.StatusPreference,onClick,Metodo Longo,25,8,8,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.receiver.BootReceiver,onReceive,Muitos Parametros,9,3,4,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.BackupImapStore,getMessages,Muitos Parametros,31,2,0,3,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.Preferences,isFirstBackup,Muitos Desvios,8,3,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageConverterTest,testConvertMessagesSeenFlagReadWithSMS,Alto Acoplamento Efferent,16,1,7,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageConverter,messageToContentValues,Muitos Desvios,39,8,13,1,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsRestoreService,handleIntent,Metodo Longo,18,5,12,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,checkValidImapFolder,Muitos Parametros,15,2,0,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.HeaderGenerator,setCallLogHeaders,Muitos Parametros,6,1,2,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.receiver.BackupBroadcastReceiver,onReceive,Muitos Desvios,6,3,4,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.XOAuthConsumer,extractEmail,Alto Acoplamento Efferent,7,1,6,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.donation.DonationActivity,onSkuDetailsResponse,Muitos Desvios,19,5,5,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.utils.AppLog,rotate,Muitos Desvios,32,3,0,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,onPrepareDialog,Muitos Desvios,10,3,5,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTask,backupCursors,Muitos Desvios,35,7,13,4,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.ConversionResult,add,Muitos Desvios,15,4,9,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsBackupService,backup,Metodo Longo,31,7,10,2,"[D, V]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupItemsFetcherTest,mockMostRecentTimestampForType,Muitos Parametros,7,1,6,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.OAuth2Client,characters,Muitos Desvios,5,3,3,3,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsRestoreService,clearCache,Muitos Desvios,14,3,0,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupCursorsTest,shouldIterateOverAllContainedCursors,Metodo Longo,16,3,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.HeaderGenerator,setHeaders,Muitos Parametros,21,4,7,7,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.Preferences,shouldShowUpgradeMessage,Muitos Desvios,11,3,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.CallFormatter,format,Muitos Parametros,8,3,3,3,"[A, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.preferences.DataTypePreferences,enabled,Muitos Desvios,9,4,5,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.receiver.SmsBroadcastReceiver,onReceive,Muitos Parametros,9,3,4,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.TokenRefresher,invalidateToken,Muitos Desvios,12,3,5,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsBackupServiceTest,shouldCheckForWifiConnectivityAndNetworkType,Alto Acoplamento Efferent,10,1,6,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.HeaderGenerator,createMessageId,Muitos Desvios,21,5,11,3,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.BackupTask,handleAuthError,Alto Acoplamento Efferent,25,5,8,2,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.service.SmsBackupService,handleIntent,Metodo Longo,17,7,4,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MessageConverter,getDataType,Metodo Longo,15,4,6,1,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.activity.MainActivity,startRestore,Metodo Longo,22,4,5,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.auth.TokenRefresher,refreshOAuth2Token,Metodo Longo,14,3,3,0,[V],9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
com.zegoggles.smssync.mail.MmsSupport,getMMSBodyParts,Muitos Desvios,24,8,11,1,"[A, R, D, V, X]",9c75e5f60abe2d0272fdf965a21c54771aa247c9,,,,
