DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
[SAVEHANDLER],org.openmrs.api.handler.UserSaveHandler,2,1,6,1,0,2,9,8,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\api\handler\UserSaveHandler.java,class,false,63
EXTENSION,org.openmrs.module.web.extension.LinkExt,5,2,3,10,0,5,0,5,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\module\web\extension\LinkExt.java,class,false,46
ENTITY,org.openmrs.report.ReportData,7,1,6,15,0,7,0,7,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\report\ReportData.java,class,false,81
TEST,org.openmrs.propertyeditor.ProgramWorkflowStateEditorTest,2,3,3,1,0,2,3,2,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\propertyeditor\ProgramWorkflowStateEditorTest.java,class,false,30
TEST,org.openmrs.test.CreateCoreUuids,2,3,3,1,0,2,36,7,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\test\CreateCoreUuids.java,class,false,108
PERSISTENCE,org.openmrs.api.db.hibernate.HibernateOrderDAO,13,1,15,0,0,13,38,39,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\api\db\hibernate\HibernateOrderDAO.java,class,false,266
UNDEFINED,org.openmrs.web.dwr.DWRUserService,4,1,6,0,0,4,21,29,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\dwr\DWRUserService.java,class,false,175
TEST,org.openmrs.api.db.hibernate.HibernatePersonDAOTest,40,3,9,0,0,40,32,44,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\api\db\hibernate\HibernatePersonDAOTest.java,class,false,589
HTTPSERVLET,org.openmrs.web.servlet.SummaryServlet,4,2,12,6,0,4,47,31,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\servlet\SummaryServlet.java,class,false,209
TEST,org.openmrs.util.OpenmrsUtilTest,48,3,9,1128,0,48,42,58,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\util\OpenmrsUtilTest.java,class,false,777
UNDEFINED,org.openmrs.web.test.WebTestHelper,8,1,16,22,0,8,15,16,D:\Projetos\_Web\openmrs-core\web\src\test\java\org\openmrs\web\test\WebTestHelper.java,class,false,162
TEST,org.openmrs.web.servlet.LoginServletTest,3,4,5,3,0,3,10,4,D:\Projetos\_Web\openmrs-core\web\src\test\java\org\openmrs\web\servlet\LoginServletTest.java,class,false,114
BASEOPENMRSOBJECT,org.openmrs.EncounterType,11,3,2,45,0,11,4,11,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\EncounterType.java,class,false,123
[SAVEHANDLER],org.openmrs.api.handler.ConceptSaveHandler,1,1,4,0,0,1,10,16,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\api\handler\ConceptSaveHandler.java,class,false,73
VIEW,org.openmrs.util.LocaleUtility,10,1,3,41,0,10,27,37,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\util\LocaleUtility.java,class,false,246
CONTEXTLOADER,org.openmrs.web.Listener,18,2,18,159,0,18,109,100,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\Listener.java,class,false,686
[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.MoveDeletedHL7sChangeSet,5,1,7,10,0,5,17,12,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\util\databasechange\MoveDeletedHL7sChangeSet.java,class,false,130
TEST,org.openmrs.UserTest,7,1,4,0,0,7,6,7,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\UserTest.java,class,false,53
BASEOPENMRSOBJECT,org.openmrs.Person,74,3,15,2549,0,74,92,181,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\Person.java,class,false,1007
TEST,org.openmrs.arden.ArdenServiceTest,1,3,4,0,0,1,5,4,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\arden\ArdenServiceTest.java,class,false,54
CONTROLLER,org.openmrs.web.controller.visit.VisitAttributeTypeListController,2,2,6,1,0,2,6,4,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\controller\visit\VisitAttributeTypeListController.java,class,false,72
ENTITY,org.openmrs.propertyeditor.ProgramEditor,3,2,3,3,0,3,21,14,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\propertyeditor\ProgramEditor.java,class,false,90
TEST,org.openmrs.propertyeditor.ConceptDatatypeEditorTest,2,3,3,1,0,2,3,2,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\propertyeditor\ConceptDatatypeEditorTest.java,class,false,30
ABSTRACTFIELDGENHANDLER,org.openmrs.web.taglib.fieldgen.ProgramWorkflowHandler,1,2,5,0,0,1,13,19,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\taglib\fieldgen\ProgramWorkflowHandler.java,class,false,73
JUNITSTORY,org.openmrs.stories.EditPatientAttributes,1,3,3,0,0,1,1,1,D:\Projetos\_Web\openmrs-core\release-test\src\main\java\org\openmrs\stories\EditPatientAttributes.java,class,false,37
CONTROLLER,org.openmrs.web.controller.program.StateConversionListController,2,2,10,1,0,2,19,20,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\controller\program\StateConversionListController.java,class,false,126
BODYTAGSUPPORT,org.openmrs.web.taglib.ConceptTag,16,2,6,80,0,16,21,44,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\taglib\ConceptTag.java,class,false,219
UNDEFINED,org.openmrs.web.dwr.ConceptListItem,42,1,7,745,0,42,43,72,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\dwr\ConceptListItem.java,class,false,348
CONTROLLER,org.openmrs.web.controller.visit.VisitTypeListController,2,2,6,1,0,2,6,4,D:\Projetos\_Web\openmrs-core\web\src\main\java\org\openmrs\web\controller\visit\VisitTypeListController.java,class,false,73
BASEOPENMRSOBJECT,org.openmrs.ConceptMap,18,3,8,133,0,18,11,22,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\ConceptMap.java,class,false,210
BASEOPENMRSOBJECT,org.openmrs.Provider,13,4,4,58,0,13,14,20,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\Provider.java,class,false,140
[METHODBEFOREADVICE],org.openmrs.aop.RequiredDataAdvice,7,1,9,21,0,7,43,65,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\aop\RequiredDataAdvice.java,class,false,388
BASEOPENMRSOBJECT,org.openmrs.LocationTag,10,3,1,39,0,10,5,10,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\LocationTag.java,class,false,103
ABSTRACTTASK,org.openmrs.scheduler.tasks.AutoCloseVisitsTask,1,2,2,0,0,1,8,6,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\scheduler\tasks\AutoCloseVisitsTask.java,class,false,57
[CUSTOMTASKCHANGE],org.openmrs.util.databasechange.GenerateUuid,8,1,6,20,0,8,22,21,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\util\databasechange\GenerateUuid.java,class,false,227
EXCEPTION,org.openmrs.api.FormsLockedException,4,3,1,6,0,4,0,4,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\api\FormsLockedException.java,class,false,66
[VALIDATOR],org.openmrs.validator.ConceptDatatypeValidator,2,1,5,1,1,2,5,4,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\validator\ConceptDatatypeValidator.java,class,false,63
TEST,org.openmrs.validator.ConceptValidatorTest,20,3,13,190,0,20,45,21,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\validator\ConceptValidatorTest.java,class,false,375
STEPS,org.openmrs.steps.CreateConceptDrugSteps,6,2,8,15,0,6,18,6,D:\Projetos\_Web\openmrs-core\release-test\src\main\java\org\openmrs\steps\CreateConceptDrugSteps.java,class,false,84
VIEW,org.openmrs.api.impl.PersonNameGlobalPropertyListener,3,1,2,3,0,3,3,3,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\api\impl\PersonNameGlobalPropertyListener.java,class,false,42
TEST,org.openmrs.api.ProgramWorkflowServiceTest,25,3,18,254,0,25,76,47,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\api\ProgramWorkflowServiceTest.java,class,false,467
PERSISTENCE,org.openmrs.report.db.hibernate.HibernateReportDAO,5,1,5,0,0,5,11,5,D:\Projetos\_Web\openmrs-core\api\src\main\java\org\openmrs\report\db\hibernate\HibernateReportDAO.java,class,false,84
TEST,org.openmrs.validator.ValidateUtilTest,5,3,8,10,0,5,10,6,D:\Projetos\_Web\openmrs-core\api\src\test\java\org\openmrs\validator\ValidateUtilTest.java,class,false,86
